País,Año,Temperatura Promedio (°C),Precipitación Promedio (mm),Humedad Promedio (%),Velocidad del Viento Promedio (km/h),Horas de Sol Promedio (horas),Días de Lluvia Promedio (días),Índice UV Promedio,Presión Atmosférica Promedio (hPa),Eventos Climáticos Extremos (Frecuencia)
India,2010,0.0982367758186398,0.9444304752325874,0.9331103678929765,0.6964285714285714,0.2003078055471913,0.9156626506024097,0.5353535353535354,0.5558912386706947,4
India,2011,0.7934508816120907,0.9686051941520888,0.9782608695652174,0.8928571428571429,0.13473184114557202,0.20983935742971893,0.15151515151515155,0.619335347432024,0
India,2012,0.36775818639798485,0.5024246560580481,0.7073578595317725,0.008928571428571438,0.00615611094382551,0.41867469879518077,0.060606060606060594,0.18227593152064436,2
India,2013,0.04030226700251889,0.4890980279464061,0.5618729096989966,0.9352678571428571,0.7690120111077656,0.266566265060241,0.19191919191919193,0.7895266868076547,4
India,2014,0.8513853904282116,0.2909228061352778,0.6789297658862875,0.8325892857142857,0.013315935628492093,0.751004016064257,0.818181818181818,0.2990936555891235,1
India,2015,0.5415617128463476,0.5263838499946119,0.4147157190635451,0.5625,0.6550235872729098,0.4176706827309237,0.8585858585858585,0.27995971802618236,2
India,2016,0.13602015113350124,0.5704587090053521,0.7307692307692307,0.3392857142857143,0.2866606443842217,0.9312248995983936,0.5959595959595959,0.547834843907351,3
India,2017,0.19143576826196473,0.3754804411077984,0.802675585284281,0.5245535714285715,0.1877279266619828,0.07730923694779118,0.1717171717171717,0.5850956696878153,5
India,2018,0.6020151133501259,0.460217680232767,0.8294314381270901,0.265625,0.22396199270634687,0.013554216867469882,0.03030303030303029,0.4048338368580069,6
India,2019,0.06297229219143576,0.7149682100650167,0.9782608695652174,0.8370535714285715,0.8154839573087089,0.8569277108433735,0.6464646464646464,0.499496475327291,4
India,2020,0.8312342569269522,0.4357915154998384,0.18561872909698995,0.9955357142857143,0.028204356117635276,0.4221887550200803,0.9797979797979799,0.12487411883182276,4
India,2021,0.7204030226700251,0.7322102087000251,0.2692307692307693,0.24330357142857145,0.4374853625079461,0.5220883534136547,0.4848484848484849,0.1440080563947621,5
India,2022,0.33501259445843823,0.06041883688350874,0.7608695652173912,0.4486607142857143,0.06035665294924558,0.589859437751004,0.6161616161616161,0.8872104733131909,2
Italia,2000,0.29219143576826195,0.7623837063112898,0.41806020066889626,0.5959821428571429,0.3192478838368631,0.48393574297188763,0.8585858585858585,0.8992950654582064,2
Italia,2001,0.4282115869017632,0.37634254103954884,0.7859531772575251,0.16071428571428575,0.8148817290642043,0.33935742971887556,0.5757575757575757,0.4441087613293053,5
Italia,2002,0.6801007556675063,0.7471173533532095,0.8127090301003342,0.4709821428571429,0.5921911070962563,0.34989959839357426,0.5252525252525252,0.09365558912386618,1
Italia,2003,0.5491183879093199,0.7070656273573044,0.7056856187290971,0.32366071428571436,0.9009669109036769,0.19327309236947798,0.7272727272727273,0.8710976837865054,10
Italia,2004,0.08060453400503778,0.627716512805776,0.19899665551839463,0.8035714285714286,0.5503697012278767,0.21837349397590367,0.6868686868686869,0.4159113796576026,7
Italia,2005,0.34256926952141054,0.5872337368439958,0.7809364548494983,0.13392857142857145,0.6653952959282681,0.18373493975903615,0.5353535353535354,0.8056394763343402,5
Italia,2006,0.7556675062972291,0.035489780523725714,0.48494983277591974,0.265625,0.19943792030512908,0.5306224899598393,0.14141414141414144,0.3867069486404837,7
Italia,2007,0.8387909319899245,0.9170228815690218,0.12374581939799323,0.3928571428571429,0.5046338117702165,0.43875502008032136,0.6969696969696969,0.18630412890231618,2
Italia,2008,0.24181360201511332,0.7997413700204749,0.9715719063545148,0.08705357142857144,0.37087222724079105,0.33634538152610444,0.7777777777777778,0.8298086606243711,8
Italia,2009,0.2972292191435768,0.6959301699055281,0.4163879598662207,0.59375,0.4838234802101108,0.8042168674698795,0.9898989898989898,0.4551863041289028,1
Italia,2010,0.0579345088161209,0.3884478609145443,0.34615384615384615,0.6763392857142857,0.09739368998628267,0.9703815261044175,0.6363636363636364,0.9345417925478348,2
Italia,2011,0.6876574307304786,0.9903013757678076,0.36622073578595316,0.09598214285714286,0.09786208973200844,0.6325301204819278,0.23232323232323232,0.7230614300100697,3
Italia,2012,0.5944584382871536,0.49915586048349436,0.6070234113712373,0.24330357142857145,0.008565023921844217,0.4111445783132531,0.6969696969696969,0.6052366565961727,3
Italia,2013,0.44332493702770776,0.29289845181220586,0.4782608695652174,0.32589285714285715,0.8092943892401887,0.29367469879518077,0.11111111111111112,0.1289023162134928,1
Italia,2014,0.9521410579345087,0.022953410682855002,0.5317725752508361,0.1986607142857143,0.07029341898357261,0.4854417670682731,0.4343434343434344,0.9697885196374614,5
Italia,2015,0.5944584382871536,0.28409784834225366,0.8879598662207356,0.7455357142857143,0.3491585533139283,0.2690763052208836,0.16161616161616166,0.9949647532729102,7
Italia,2016,0.48110831234256923,0.7959696828190667,0.20568561872909696,0.7946428571428572,0.9844758941416576,0.17620481927710846,0.31313131313131315,0.3011077542799594,6
Italia,2017,0.2392947103274559,0.01871475268508209,0.94314381270903,0.5178571428571429,0.10809996988858783,0.5035140562248996,0.9898989898989898,0.5861027190332333,8
Italia,2018,0.8539042821158689,0.2358920938252092,0.3695652173913043,0.2566964285714286,0.9154538458964838,0.2866465863453816,0.5757575757575757,0.9164149043303116,9
Italia,2019,0.04785894206549118,0.8701461977800926,0.382943143812709,0.8102678571428571,0.28609187326441177,0.7374497991967872,0.47474747474747475,0.11883182275931503,2
Italia,2020,0.41561712846347604,0.9431732461654514,0.06856187290969895,0.3772321428571429,0.6798822309210748,0.21837349397590367,0.7676767676767675,0.23967774420946597,6
Italia,2021,0.3551637279596977,0.7916951039908041,0.9397993311036789,0.8504464285714287,0.45575295259125437,0.3308232931726907,0.717171717171717,0.6314199395770395,8
Italia,2022,0.1486146095717884,0.8313876216818131,0.24080267558528423,0.04017857142857144,0.2856234735186859,0.677710843373494,0.29292929292929293,0.8731117824773413,10
Japón,2000,0.05037783375314861,0.13790006824957793,0.3394648829431437,0.21205357142857145,0.3149653718759411,0.41566265060240964,0.505050505050505,0.2326283987915403,3
Japón,2001,0.7455919395465993,0.3070871798555982,0.617056856187291,0.7098214285714286,0.9749740707283618,0.40562248995983935,0.6969696969696969,0.7099697885196381,7
Japón,2002,0.5869017632241813,0.051330866769639716,0.06521739130434778,0.6897321428571429,0.8029709926728898,0.7053212851405624,0.0909090909090909,0.6948640483383688,2
Japón,2003,0.3753148614609571,0.8364524587808471,0.8478260869565216,0.23660714285714285,0.7592090735722172,0.05070281124497994,0.3434343434343434,0.4441087613293053,4
Japón,2004,0.7808564231738035,0.712058622795359,0.7943143812709029,0.23214285714285715,0.43012479507511137,0.7248995983935744,0.6565656565656565,0.4420946626384694,3
Japón,2005,0.40554156171284633,0.3293221739286612,0.38963210702341133,0.234375,0.23744521395831242,0.38202811244979923,0.707070707070707,0.739174219536757,10
Japón,2006,0.4307304785894206,0.5765652501885843,0.9866220735785952,0.16517857142857145,0.734751915420389,0.252008032128514,0.808080808080808,0.47230614300100626,7
Japón,2007,0.2141057934508816,0.6315241208376737,0.5117056856187291,0.5424107142857143,0.21298805580648406,0.38303212851405627,0.2727272727272727,0.6374622356495454,3
Japón,2008,0.19143576826196473,0.5241208376737669,0.24916387959866215,0.8102678571428571,0.4472548429187996,0.571285140562249,0.8585858585858585,0.2014098690835855,9
Japón,2009,0.4307304785894206,0.6687381012249003,0.32608695652173914,0.015625000000000014,0.8297366924286529,1.0,0.898989898989899,0.4954682779456192,8
Japón,2010,0.9319899244332492,0.14289306368763247,0.6739130434782609,0.7946428571428572,0.9665428753052963,0.6636546184738956,0.8585858585858585,0.7160120845921458,8
Japón,2011,0.22921914357682618,0.20636517116275727,0.8478260869565216,0.6875,0.19565726521462745,0.6606425702811245,0.4444444444444445,0.5327291037260817,8
Japón,2012,0.0327455919395466,0.6612665684830633,0.37959866220735783,0.8683035714285715,0.6678042089062868,0.1390562248995984,0.7979797979797979,0.9929506545820743,6
Japón,2013,0.5843828715365238,0.7710765472897734,0.4147157190635451,0.9754464285714285,0.2602629730001005,0.322289156626506,0.9595959595959596,0.35045317220543737,6
Japón,2014,0.35768261964735515,0.44276015661482093,0.19397993311036787,0.3035714285714286,0.0833416976145071,0.8072289156626504,0.15151515151515155,0.9828801611278948,5
Japón,2015,0.6221662468513853,0.2702324077732677,0.23913043478260865,0.6004464285714286,0.7894877714209241,0.6335341365461846,0.21212121212121215,0.6334340382678754,9
Japón,2016,0.6448362720403022,0.30776967563490065,0.8394648829431438,0.6607142857142858,0.04259091973635787,0.2484939759036145,0.19191919191919193,0.929506545820745,1
Japón,2017,0.2619647355163728,0.8918783002263011,0.8729096989966555,0.4754464285714286,0.7210344942955604,0.8559236947791165,0.020202020202020207,0.8660624370594157,3
Japón,2018,0.2241813602015113,0.1474550091598118,0.7909698996655518,0.9107142857142857,0.5194553180099704,0.3890562248995984,0.14141414141414144,0.7069486404833842,1
Japón,2019,0.007556675062972279,0.26466467904737956,0.5484949832775919,0.06026785714285714,0.42339991301147595,0.12801204819277112,0.5858585858585859,0.9264853977844911,9
Japón,2020,0.1158690176322418,0.3619742088437085,0.9966555183946487,0.53125,0.0,0.22891566265060243,0.16161616161616166,0.5317220543806638,4
Japón,2021,0.6095717884130982,0.9966952835949567,0.8963210702341134,0.7544642857142857,0.20070929104352775,0.5983935742971886,0.0404040404040404,0.4521651560926472,5
Japón,2022,0.20906801007556675,0.6683788929200043,0.3712374581939799,0.0,0.6350496838301718,0.34437751004016065,0.38383838383838387,0.7814702920443093,2
México,2000,0.9093198992443323,0.15388483781745035,0.18729096989966554,0.7991071428571429,0.8422161999397773,0.20130522088353414,0.0707070707070707,0.43504531722054374,4
México,2001,0.6549118387909318,0.18937461834117603,0.6421404682274249,0.7522321428571428,0.9009669109036769,0.1325301204819277,0.606060606060606,0.620342396777442,10
México,2002,0.49874055415617125,0.4630195050109559,0.32608695652173914,0.3638392857142857,0.3922847870454015,0.5466867469879519,0.6868686868686869,0.8922457200402807,4
México,2003,0.19395465994962213,0.6710011135457451,0.14548494983277593,0.015625000000000014,0.5465555890126803,0.5110441767068272,0.14141414141414144,0.7683786505538759,1
México,2004,0.8614609571788412,0.4431552857502066,0.9983277591973244,0.8705357142857143,0.13339355615778387,0.18624497991967875,0.909090909090909,0.7129909365558902,1
México,2005,0.4206549118387909,0.4024210639749991,0.9899665551839464,0.7678571428571429,0.9003646826591725,0.589859437751004,1.0,0.5417925478348433,1
México,2006,0.2141057934508816,0.2699091202988613,0.4698996655518395,0.7678571428571429,0.7231757502760214,0.5542168674698795,0.3434343434343434,0.2326283987915403,4
México,2007,0.11335012594458437,0.2708789827220805,0.4548494983277592,0.6763392857142857,0.006657967814246102,0.2464859437751004,0.4444444444444445,0.006042296072507725,3
México,2008,0.08312342569269521,0.1412407054851108,0.7157190635451504,0.25000000000000006,0.6842651142560809,0.3278112449799197,0.1717171717171717,0.9587109768378657,4
México,2009,0.198992443324937,0.32310787025396026,0.061872909698996725,0.8303571428571428,0.2395195556893841,0.7013052208835342,0.5555555555555555,0.6495468277945626,0
México,2010,0.38790931989924426,0.3108588670570063,0.04682274247491636,0.013392857142857165,0.7094917862758876,0.9894578313253011,0.6868686868686869,0.04833836858006002,0
México,2011,0.21914357682619645,0.8651172815115484,0.7040133779264212,0.5223214285714286,0.047475659941784654,0.17771084337349397,0.2727272727272727,0.500503524672709,10
México,2012,0.06801007556675062,0.5726139588347282,0.8528428093645485,0.7388392857142858,0.8712569841747801,0.9558232931726909,0.6161616161616161,0.9818731117824768,4
México,2013,0.31989924433249367,0.15927296239089048,0.7792642140468226,0.1629464285714286,0.08073204188832012,0.9382530120481929,0.10101010101010101,0.13091641490433048,0
México,2014,0.544080604534005,0.35087467222242175,0.33444816053511706,0.5066964285714286,0.12165010538994286,0.38453815261044183,0.060606060606060594,0.4753272910372601,5
México,2015,0.3375314861460956,0.713962426811308,0.1806020066889631,0.08482142857142859,0.21663488239820672,0.7414658634538152,0.5454545454545454,0.1258811681772407,0
México,2016,0.8337531486146095,0.09504651747548404,0.5066889632107022,0.7120535714285715,0.1309511860550705,0.47891566265060254,0.6666666666666666,0.598187311178247,5
México,2017,0.6120906801007556,0.707819964797586,0.4882943143812709,0.09821428571428571,0.013315935628492093,0.6947791164658634,0.11111111111111112,0.9164149043303116,6
México,2018,0.9219143576826194,0.9531233162110708,0.058528428093645446,0.6919642857142858,0.40713975040984973,0.9919678714859437,0.47474747474747475,0.5065458207452149,2
México,2019,0.4760705289672543,0.5435899277991307,0.7458193979933109,0.4888392857142857,0.15289905985479613,0.4317269076305222,0.25252525252525254,0.3897280966767376,3
México,2020,0.08312342569269521,0.8933151334458852,0.7809364548494983,0.3883928571428572,0.6442169359965206,0.5918674698795181,0.5656565656565656,0.9889224572004025,0
México,2021,0.808564231738035,0.6715399260030891,0.021739130434782594,0.7678571428571429,0.1267021312188431,0.44377510040160645,0.6666666666666666,0.5327291037260817,9
México,2022,0.327455919395466,0.7685980099859909,0.3946488294314381,0.1383928571428572,0.30342266385626826,0.8288152610441766,0.6565656565656565,0.19536757301107777,9
Reino Unido,2000,0.9118387909319898,0.10233844606487302,0.8010033444816055,0.8772321428571429,0.20050854829535947,0.6676706827309238,0.2828282828282828,0.2960725075528696,2
Reino Unido,2001,0.5491183879093199,0.24533927224397428,0.33277591973244136,0.10937500000000001,0.303456120980963,0.12248995983935745,0.11111111111111112,0.4803625377643499,7
Reino Unido,2002,0.579345088161209,0.30126800531628295,0.09698996655518388,0.21205357142857145,0.6327745993509318,0.5652610441767068,0.8282828282828283,0.35750251762336305,5
Reino Unido,2003,0.7279596977329974,0.6602248643988649,0.06020066889632103,0.24776785714285715,0.3661882297835325,0.2946787148594377,0.4141414141414142,0.14602215508559802,1
Reino Unido,2004,0.1964735516372796,0.6016020690398362,0.15551839464882933,0.7366071428571429,0.5560239553012815,0.5245983935742973,0.5555555555555555,0.4451158106747233,5
Reino Unido,2005,0.4382871536523929,0.06361579079708324,0.5501672240802674,0.32812500000000006,0.708421158285657,0.32881526104417674,0.5959595959595959,0.41893252769385647,4
Reino Unido,2006,0.43324937027707805,0.5093573763425411,0.21070234113712372,0.5669642857142857,0.38070862190103383,0.9914658634538152,0.29292929292929293,0.4632426988922447,3
Reino Unido,2007,0.7833753148614608,0.793598908006753,0.720735785953177,0.734375,0.8574391916758675,0.9929718875502007,0.9393939393939394,0.9053373615307159,8
Reino Unido,2008,0.3727959697732997,0.3274542907432019,0.8294314381270901,0.7142857142857143,0.3515005520425576,0.5778112449799198,0.707070707070707,0.6545820745216506,9
Reino Unido,2009,0.20403022670025187,0.7152914975394231,0.717391304347826,0.1428571428571429,0.4468199002977685,0.19076305220883538,0.03030303030303029,0.6656596173212481,9
Reino Unido,2010,0.345088161209068,0.9303854305111534,0.39966555183946484,0.8973214285714285,0.20311820402154646,0.05170682730923698,1.0,0.6847935548841892,10
Reino Unido,2011,0.33249370277078083,0.3636265670462301,0.3394648829431437,0.6049107142857144,0.6980159925056042,0.5145582329317269,0.03030303030303029,0.3736153071500503,0
Reino Unido,2012,0.4181360201511335,0.9921692589532669,0.42140468227424754,0.6205357142857143,0.41593897420455694,0.6651606425702812,0.1717171717171717,0.4269889224572001,4
Reino Unido,2013,0.9017632241813602,0.7678436725457093,0.9732441471571905,0.6116071428571429,0.9343236642242967,0.24297188755020083,0.5757575757575757,0.9879154078549846,8
Reino Unido,2014,0.5944584382871536,0.9589065699198964,0.9648829431438127,0.6852678571428571,0.15888788517514812,0.7946787148594376,0.494949494949495,0.6596173212487404,5
Reino Unido,2015,0.9093198992443323,0.4144545421890154,0.6337792642140468,0.3616071428571429,0.04476563284151358,0.7725903614457832,0.7373737373737373,0.5045317220543808,7
Reino Unido,2016,0.8539042821158689,0.2527748841553217,0.49331103678929766,0.8973214285714285,0.05975442470474096,0.1450803212851406,0.8484848484848484,0.3967774420946615,1
Reino Unido,2017,0.012594458438287146,0.4821653076619131,0.7357859531772574,0.05357142857142859,0.7470641373080398,0.7153614457831325,0.010101010101010083,0.8036253776435043,6
Reino Unido,2018,0.7607052896725439,0.5001257229067135,0.43143812709030094,0.5089285714285714,0.06754993475860688,0.0,0.7777777777777778,0.1329305135951664,0
Reino Unido,2019,0.6977329974811082,0.08868853047882469,0.9297658862876254,0.5133928571428572,0.9628625915888789,0.45381526104417674,0.7676767676767675,0.39274924471299144,8
Reino Unido,2020,0.04785894206549118,0.37522899529437115,0.4983277591973243,0.6339285714285715,0.2141590551707987,0.43072289156626503,0.19191919191919193,0.4602215508559926,2
Reino Unido,2021,0.526448362720403,0.5569165559107726,0.6153846153846153,0.09821428571428571,0.5522767573354747,0.964859437751004,0.7474747474747474,0.6052366565961727,6
Reino Unido,2022,0.6397984886649872,0.7125615144222135,0.9665551839464882,0.375,0.9457325437451907,0.8880522088353413,0.21212121212121215,0.689828801611279,3
Rusia,2000,0.8186397984886649,0.23513775638492762,0.018394648829431426,0.2254464285714286,0.363076717186925,0.516566265060241,0.8383838383838383,0.6545820745216506,9
Rusia,2001,0.24181360201511332,0.5088544847156866,0.2775919732441472,0.07589285714285714,0.22877981866238417,0.2660642570281125,0.8282828282828283,0.8862034239677747,7
Rusia,2002,0.02267002518891688,0.5460325442724235,0.2976588628762541,0.5401785714285715,0.8542942219545653,0.465863453815261,0.9191919191919191,0.27794561933534645,0
Rusia,2003,0.19395465994962213,0.515571680017242,0.963210702341137,0.23660714285714285,0.13158687142426984,0.6189759036144578,0.6161616161616161,0.265861027190331,5
Rusia,2004,0.24937027707808562,0.10409856675886348,0.030100334448160515,0.9754464285714285,0.6397336812874302,0.2796184738955823,0.45454545454545453,0.10070493454179186,5
Rusia,2005,0.5037783375314862,0.9187111606020332,0.6856187290969898,0.203125,0.7612834153032888,0.8950803212851404,0.1717171717171717,0.7955689828801606,2
Rusia,2006,0.6221662468513853,0.20546715040051727,0.9999999999999999,0.5714285714285714,0.9323831509920038,0.768574297188755,0.2828282828282828,0.7220543806646536,7
Rusia,2007,0.24685138539042817,0.8146485146736592,0.7575250836120401,0.6875,0.5827561979323498,0.3870481927710843,0.7979797979797979,0.7925478348439086,10
Rusia,2008,0.39546599496221657,0.8597291569381084,0.39632107023411367,0.4799107142857143,0.567031349325839,0.34638554216867473,0.6565656565656565,0.9828801611278948,8
Rusia,2009,0.1234256926952141,0.7896116958224074,0.5468227424749165,0.5044642857142857,0.15748268593797055,0.21234939759036148,0.33333333333333337,0.025176233635447076,0
Rusia,2010,0.7858942065491183,0.8775099680304608,0.22073578595317722,0.734375,0.5181170330221821,0.1656626506024097,0.03030303030303029,0.13796576032225616,1
Rusia,2011,0.2795969773299748,0.1120729911275549,0.0735785953177257,0.12276785714285714,0.7201980661781928,0.8413654618473896,0.6262626262626262,0.95166163141994,1
Rusia,2012,0.3047858942065491,0.9632529904091383,0.6705685618729095,0.9040178571428573,0.5301281407875809,0.6892570281124497,0.1717171717171717,0.6455186304128908,8
Rusia,2013,0.8110831234256926,0.8678831854592478,0.5317725752508361,0.515625,0.9848773796379939,0.8559236947791165,0.7575757575757575,0.830815709969789,9
Rusia,2014,0.48110831234256923,0.1374690182837027,0.8662207357859532,1.0,0.6758339188330156,0.8418674698795181,0.7777777777777778,0.6354481369587113,9
Rusia,2015,0.198992443324937,0.04005172599590502,0.1705685618729097,0.7165178571428572,0.8568704205560576,0.8012048192771084,0.5454545454545454,0.3524672708962733,6
Rusia,2016,0.6675062972292192,0.25151765508818563,0.4247491638795986,0.24330357142857145,0.1920438957475995,0.7751004016064258,0.7979797979797979,0.06445115810674729,4
Rusia,2017,0.6977329974811082,0.9280146556988396,0.265886287625418,0.22321428571428575,0.5324366823915153,0.3654618473895583,0.12121212121212117,0.5850956696878153,1
Rusia,2018,0.015113350125944586,0.9952225295448831,0.5167224080267557,0.6919642857142858,0.7858409448292014,0.16014056224899598,0.0404040404040404,0.004028197381671816,4
Rusia,2019,0.3753148614609571,0.3642372211645533,0.44147157190635444,0.4642857142857143,0.4873364783030547,0.8127510040160644,0.14141414141414144,0.6485397784491429,2
Rusia,2020,0.4659949622166247,0.397751356011351,0.3913043478260869,0.6205357142857143,0.2718391381444679,0.5918674698795181,0.0707070707070707,0.06545820745216524,2
Rusia,2021,0.5919395465994961,0.8050217321024462,0.6036789297658861,0.4799107142857143,0.7120679848773797,0.2103413654618474,0.15151515151515155,0.29808660624370553,5
Rusia,2022,0.4861460957178841,0.10302094184417543,0.8444816053511705,0.08482142857142859,0.8893238315099201,0.36997991967871485,0.6666666666666666,0.7421953675730109,7
Sudáfrica,2000,0.9899244332493702,0.3415711771256151,0.23913043478260865,0.4040178571428572,0.9083609354612066,0.9226907630522088,0.9696969696969695,0.315206445115809,9
Sudáfrica,2001,0.7153652392947103,0.5393512698013578,0.6270903010033445,0.5803571428571429,0.11576165144367495,0.09287148594377514,0.15151515151515155,0.5458207452165151,5
Sudáfrica,2002,0.6876574307304786,0.24638097632817269,0.576923076923077,0.04464285714285714,0.2851216166482653,0.7479919678714859,0.08080808080808079,0.1238670694864048,0
Sudáfrica,2003,0.23677581863979846,0.842666762455548,0.8645484949832777,0.59375,0.9963197162835826,0.10140562248995982,0.0707070707070707,0.6837865055387713,4
Sudáfrica,2004,0.649874055415617,0.605301914580265,0.6020066889632106,0.2254464285714286,0.3267422797684768,0.9984939759036144,0.6868686868686869,0.6062437059415906,5
Sudáfrica,2005,1.0,0.3816588239520098,0.038461538461538436,0.6316964285714286,0.7669711265013885,0.7153614457831325,0.020202020202020207,0.10372608257804572,1
Sudáfrica,2006,0.6624685138539042,0.7635331728869572,0.8277591973244146,0.7924107142857143,0.7524507343838871,0.21736947791164662,0.42424242424242425,0.3212487411883185,9
Sudáfrica,2007,0.17380352644836272,0.1600991414921513,0.7742474916387959,0.7812500000000001,0.1028137441868246,0.03313253012048195,0.0909090909090909,0.007049345417925679,4
Sudáfrica,2008,0.08312342569269521,0.5882754409281943,0.7408026755852842,0.5044642857142857,0.3027535213623742,0.5276104417670684,0.3737373737373737,0.6012084592145026,4
Sudáfrica,2009,0.937027707808564,0.15528575020654478,0.12374581939799323,0.4799107142857143,0.6336779417176889,0.9447791164658634,0.4646464646464647,0.3675730110775426,0
Sudáfrica,2010,0.6599496221662469,0.12414239017206075,0.4581939799331103,0.06919642857142856,0.29090969922044907,0.858433734939759,0.23232323232323232,0.30412890231621326,4
Sudáfrica,2011,0.808564231738035,0.5272459499263623,0.7608695652173912,0.14508928571428575,0.5143029208069859,0.5873493975903614,0.38383838383838387,0.7160120845921458,0
Sudáfrica,2012,0.25944584382871533,0.4778188871726714,0.7943143812709029,0.9084821428571429,0.0035129980929439197,0.19728915662650603,0.13131313131313127,0.8469284994964745,10
Sudáfrica,2013,0.40554156171284633,0.17141420309637556,0.1605351170568562,0.7321428571428571,0.31857874134296904,0.17018072289156627,0.31313131313131315,0.9718026183282973,2
Sudáfrica,2014,0.9672544080604535,0.6667624555479723,0.9448160535117057,0.9866071428571429,0.15764997156144406,0.7806224899598393,0.9191919191919191,0.02215508559919499,5
Sudáfrica,2015,0.11838790931989923,0.036747009590861746,0.5668896321070233,0.6808035714285715,0.43966007561310194,0.23895582329317272,0.24242424242424243,0.45417925478348486,0
Sudáfrica,2016,0.181360201511335,0.6837530083695534,0.7073578595317725,0.2991071428571429,0.7425474254742548,0.5155622489959839,0.42424242424242425,0.5991943605236649,3
Sudáfrica,2017,0.2619647355163728,0.7008872445130931,0.33277591973244136,0.7165178571428572,0.41038509150523617,0.9041164658634537,0.9292929292929293,0.5820745216515597,1
Sudáfrica,2018,0.8992443324937027,0.4837817450339451,0.9096989966555183,0.8058035714285715,0.6466927632239285,0.2901606425702811,0.909090909090909,0.2829808660624362,6
Sudáfrica,2019,0.36020151133501255,0.20000718416609792,0.28260869565217384,0.8080357142857143,0.36150423232627404,0.28313253012048195,0.8484848484848484,0.24169184290030188,6
Sudáfrica,2020,0.7254408060453401,0.28984518122058983,0.06020066889632103,0.18973214285714285,0.963431362708689,0.7956827309236947,0.9494949494949494,0.9194360523665654,1
Sudáfrica,2021,0.8639798488664987,0.0,0.12207357859531764,0.2924107142857143,0.4889089631637058,0.697289156626506,0.5858585858585859,0.8942598187311166,9
Sudáfrica,2022,0.937027707808564,0.39006429828657635,0.874581939799331,0.7723214285714287,0.7498410786577003,0.05020080321285142,0.6666666666666666,0.02618328298086503,8
Australia,2000,0.5314861460957179,0.6808434210998958,0.08695652173913049,0.8772321428571429,0.2842517314062031,0.8283132530120483,0.2727272727272727,0.7965760322255786,3
Australia,2001,0.4685138539042821,0.6415460325442724,0.2876254180602007,0.8125,0.008665395295928302,0.8634538152610443,0.8686868686868685,0.6072507552870086,6
Australia,2002,0.3224181360201511,0.4762024498006394,0.050167224080267525,0.3459821428571429,0.8467329117735622,0.9538152610441768,0.9696969696969695,0.3232628398791544,3
Australia,2003,0.7607052896725439,0.1366069183519523,0.30434782608695654,0.14955357142857145,0.3093780320519255,0.18574297188755023,0.5757575757575757,0.1993957703927478,5
Australia,2004,0.05541561712846346,0.14569488846582132,0.854515050167224,0.6227678571428572,0.1625681688915655,0.5813253012048192,0.9696969696969695,0.8690835850956695,6
Australia,2005,0.6624685138539042,0.08466539746398935,0.26254180602006694,0.2991071428571429,0.2307537890193717,0.284136546184739,0.4444444444444445,0.2477341389728096,7
Australia,2006,0.5591939546599496,0.20474873379072522,0.006688963210702337,0.2611607142857143,0.3029542641105424,0.24698795180722888,0.47474747474747475,0.7341389728096672,1
Australia,2007,0.5314861460957179,0.2061137253493301,0.38963210702341133,0.5758928571428571,0.9303422663856269,0.5793172690763053,1.0,0.001007049345417954,5
Australia,2008,0.15365239294710326,0.7074248356622005,0.717391304347826,0.8258928571428572,0.04255746261166321,0.7053212851405624,0.16161616161616166,0.1127895266868073,3
Australia,2009,0.20151133501259444,0.38884299004992995,0.30267558528428096,0.3683035714285715,0.4222289136471613,0.1927710843373494,0.7474747474747474,0.808660624370594,3
Australia,2010,0.526448362720403,0.3812996156471138,0.24247491638795982,0.4508928571428572,0.7671384121248621,0.1365461847389558,0.2828282828282828,0.2678751258811687,3
Australia,2011,0.9093198992443323,0.28330759007148243,0.5819397993311036,0.8035714285714286,0.6098564689350597,0.6159638554216866,0.14141414141414144,0.6938569989929508,8
Australia,2012,0.3929471032745592,0.3392722439742807,0.6003344481605352,0.08482142857142859,0.7390009702566163,0.2464859437751004,0.7676767676767675,0.7351460221550852,0
Australia,2013,0.07304785894206547,0.6351162038866338,0.5066889632107022,0.20758928571428575,0.1524306601090703,0.45682730923694786,0.0707070707070707,0.6213494461228599,10
Australia,2014,0.5944584382871536,0.172096698875678,0.11705685618729089,0.7611607142857144,0.5082806383619393,0.697289156626506,0.36363636363636365,0.9194360523665654,10
Australia,2015,0.07808564231738034,0.6285067710765473,0.0,0.8281250000000001,0.9128441901702968,0.16014056224899598,0.9494949494949494,0.9093655589123859,0
Australia,2016,0.4861460957178841,0.7290132547864505,0.16387959866220725,0.4642857142857143,0.3475526113285824,0.7469879518072289,0.16161616161616166,0.0553877139979857,7
Australia,2017,0.22670025188916876,0.48166241603505866,0.8093645484949833,0.13392857142857145,0.8060155910201079,0.5567269076305221,0.7777777777777778,0.39073514602215376,0
Australia,2018,0.25944584382871533,0.5437336111210891,0.18227424749163879,0.8616071428571429,0.12288801900364682,0.8950803212851404,0.707070707070707,0.29103726082577985,5
Australia,2019,0.35012594458438284,0.961205503071231,0.9816053511705686,0.4330357142857143,0.5139348924353442,0.14457831325301207,0.5454545454545454,0.547834843907351,3
Australia,2020,0.6120906801007556,0.9399403714213872,0.7190635451505015,0.6808035714285715,0.7113988423834856,0.08985943775100402,0.606060606060606,0.1440080563947621,8
